Id,SalePrice
1461,97249.7445368208
1462,154893.0475484319
1463,175772.60701275244
1464,184031.08530990034
1465,185069.81047023833
1466,168664.51425294578
1467,178101.98888070136
1468,158090.62877725065
1469,210500.95536971837
1470,102132.28121638298
1471,214274.6479460299
1472,78230.97291985527
1473,67525.01133628562
1474,140821.19884237647
1475,83667.41162451729
1476,355076.5525511056
1477,229124.59359274432
1478,295209.12954892963
1479,302061.41750537977
1480,393564.11824955046
1481,284813.03652757034
1482,215951.42613584176
1483,181424.35136415437
1484,163412.20012022182
1485,209834.7840720378
1486,212674.98290892318
1487,291852.34263304994
1488,230239.7422675304
1489,187244.88069980592
1490,253226.59762004018
1491,214460.11700869352
1492,92237.12331847474
1493,204557.91467589512
1494,271393.9099923484
1495,268205.5421649404
1496,256675.19885155186
1497,168224.1924812831
1498,173582.4327735752
1499,162890.32700980082
1500,157001.40772289783
1501,183151.1034109071
1502,123552.76606362686
1503,287256.7845482975
1504,237997.1112409681
1505,223248.50495209172
1506,191894.3595637791
1507,249196.7688851133
1508,207021.44085909054
1509,130685.18550640717
1510,144314.24934566393
1511,163232.76337695867
1512,172369.03668297455
1513,153842.18493755162
1514,144931.08461901546
1515,217609.0195728168
1516,176881.82143218815
1517,161477.93779885024
1518,106734.2648488842
1519,214928.25065295398
1520,120966.90857093036
1521,124205.50859716907
1522,190171.5399005711
1523,84513.1646781899
1524,137538.5160358362
1525,100986.92471012473
1526,105340.99435742572
1527,90696.79429297149
1528,127277.21240826324
1529,147365.75097411498
1530,191699.19408987463
1531,127446.69368117675
1532,112385.57507984713
1533,170863.0212038085
1534,143985.48284016922
1535,172742.79497043416
1536,90479.0813582018
1537,32134.039823681116
1538,153360.665475443
1539,232622.18441039696
1540,129599.14627578855
1541,155880.5495765768
1542,152113.71841277927
1543,197068.5526872538
1544,88129.89465781301
1545,90600.94672653824
1546,138333.9993704334
1547,151778.14780853316
1548,134753.31813780963
1549,93600.08452561125
1550,140355.49296176806
1551,140846.64370344952
1552,151182.97949767485
1553,176085.50066237524
1554,98698.36900483072
1555,172359.43593030423
1556,70545.82185927033
1557,122121.4591443725
1558,94220.41287624836
1559,75309.47598122805
1560,142207.7160572186
1561,164898.22838768736
1562,130617.89860033989
1563,121181.5153195411
1564,163890.33745757118
1565,135180.40928538144
1566,252577.19189678505
1567,73943.81659697369
1568,240512.26521182433
1569,133087.7590875551
1570,136729.42417315766
1571,101439.28206641972
1572,137186.81005173177
1573,264969.7514689602
1574,114443.88900822774
1575,248319.7465491481
1576,247576.2879481949
1577,192431.24413182586
1578,152959.22729467973
1579,120859.04011542723
1580,186765.88437490538
1581,168472.09816799313
1582,123179.71895949915
1583,277940.48643246666
1584,226280.99739439785
1585,157820.78658225015
1586,31257.522212214768
1587,109658.86895945296
1588,151878.58831787482
1589,89496.3034054339
1590,134056.80527009442
1591,77176.82908480242
1592,151029.65226343647
1593,130685.4215821661
1594,136656.9204330854
1595,115763.0941581279
1596,218944.43312803656
1597,170980.67031376064
1598,203918.43323780224
1599,190517.17438305914
1600,185509.7452245131
1601,10452.126753129065
1602,101503.85186625645
1603,68586.42564629391
1604,273394.2457100339
1605,246680.8221574463
1606,159915.51124848053
1607,148596.15195142478
1608,225033.32133403793
1609,195237.37990866974
1610,150486.51784706488
1611,147942.48274820298
1612,197697.89794129878
1613,165439.6653737612
1614,131665.54600236192
1615,68158.61197003722
1616,47558.14553388953
1617,56100.219539277256
1618,107796.71878056228
1619,152700.72336408123
1620,115329.89476957917
1621,130395.13229423761
1622,157072.84745730087
1623,261280.37807784975
1624,235051.36894752085
1625,120996.2932594642
1626,174545.3747554049
1627,181473.74953931943
1628,275463.7512317151
1629,174101.04957079142
1630,321568.99422331154
1631,205503.66522710025
1632,223348.28127510846
1633,188509.6732489951
1634,197616.57148166373
1635,185810.86308879033
1636,155102.69551154226
1637,195300.45610337704
1638,201769.3646538444
1639,179584.1767628491
1640,263729.5562412888
1641,183576.56320289522
1642,265336.75684214383
1643,214065.37882420793
1644,232303.33608481288
1645,225601.8751444295
1646,162321.72587059066
1647,145251.24373801798
1648,134105.87371728197
1649,139054.27267376333
1650,96291.72141804546
1651,106780.50031200424
1652,72788.35571502894
1653,74668.48985991254
1654,151583.6269449368
1655,133200.9551446475
1656,134996.80973749608
1657,154171.96078369394
1658,155302.4620000124
1659,87524.35492639244
1660,157246.43234762177
1661,403957.15698034875
1662,342012.44947834313
1663,366476.10549164005
1664,401127.2769962512
1665,319517.8650947809
1666,295484.62347842753
1667,359016.33082406037
1668,351313.27195748687
1669,308885.4260705039
1670,346109.011288818
1671,252503.7766487263
1672,337402.26955559105
1673,274832.1275702454
1674,234355.59669689462
1675,215397.5992628634
1676,221902.96027094498
1677,220370.28910841048
1678,400629.7661709804
1679,338780.28163528815
1680,332307.7113153823
1681,285046.3672954142
1682,293586.6602282375
1683,183836.7657320276
1684,186706.19551920518
1685,192045.39531357586
1686,173287.52410065755
1687,187814.85094667226
1688,206216.8416714631
1689,212656.06624067202
1690,215168.25427012518
1691,193347.40858663246
1692,260619.46442834288
1693,187991.76652077585
1694,182024.75663546845
1695,159646.00573531538
1696,271386.77193802595
1697,155005.9292495139
1698,302604.6659824997
1699,284858.84211045504
1700,247406.2787307836
1701,269397.24332321435
1702,233102.8221015334
1703,236796.37894015387
1704,270166.9326660484
1705,277015.6675405279
1706,371798.08171076886
1707,198612.28297204152
1708,203165.90945057198
1709,250031.4207999669
1710,223961.1854522936
1711,279711.30845346674
1712,242441.41100782529
1713,265978.6436083615
1714,218862.30716308206
1715,208765.05869607627
1716,196382.15974326432
1717,200129.93492662907
1718,154774.33605349064
1719,221954.63226174563
1720,251935.2181391567
1721,190882.2008234337
1722,152104.80165865645
1723,173284.90402736887
1724,208584.83772975206
1725,244446.8220430091
1726,196862.38599658385
1727,167388.7405745834
1728,193328.80444141105
1729,156942.07479755208
1730,149516.9435704276
1731,134392.81559694186
1732,120344.7954543829
1733,95332.33372604474
1734,114363.24696431682
1735,139340.06268189847
1736,97195.24187704548
1737,252664.96898405254
1738,239147.1052643098
1739,252806.40084648877
1740,207420.82308032736
1741,201841.89704007283
1742,183420.4572283998
1743,195265.11843019724
1744,319656.78571345285
1745,240249.87038257718
1746,214116.82246123627
1747,216703.7139220275
1748,219238.69372140616
1749,163710.57125305384
1750,134921.45158173144
1751,240272.38963156566
1752,105914.39130212367
1753,158251.3259382844
1754,200132.81278216094
1755,186345.5051527694
1756,125780.53861749172
1757,110353.43422497809
1758,145453.84813550487
1759,159294.01262335852
1760,158619.9997594431
1761,164874.41299819574
1762,169164.18766204268
1763,187315.93675304577
1764,102868.50569758937
1765,190253.0105893016
1766,177055.0221052654
1767,219102.7579708174
1768,140135.041002661
1769,172872.14500050992
1770,165669.06459602714
1771,118608.11178297177
1772,146474.18759977445
1773,116845.33237696812
1774,126836.32460329682
1775,134379.27091299742
1776,146567.871116817
1777,113016.26970698684
1778,153511.28518909588
1779,132314.9081725292
1780,179928.20972726494
1781,118558.24129107222
1782,42945.164555601776
1783,133171.832373444
1784,97469.76037273929
1785,133537.73526417464
1786,124514.88911279291
1787,177229.68341000006
1788,71466.04856944084
1789,101828.53928031027
1790,47414.19333535433
1791,167000.94938495755
1792,160808.40308488905
1793,139755.09637618437
1794,181748.3064459674
1795,143071.42186086625
1796,157086.50289126858
1797,128060.83244546503
1798,108439.49785595387
1799,87226.85128227249
1800,131230.5967918113
1801,113988.8738550432
1802,135751.4351773262
1803,147492.2988096252
1804,140500.28493551537
1805,143197.41943800077
1806,115663.52426953986
1807,165025.23970643058
1808,132821.8338055648
1809,133772.88218690455
1810,149767.67614968494
1811,171804.88601394743
1812,131857.26249117404
1813,119726.91094597429
1814,104926.13594477624
1815,5898.712961770594
1816,125288.49997473508
1817,142175.33568471298
1818,199682.26460733265
1819,114985.75806448981
1820,42346.480392653495
1821,135285.8867352903
1822,155957.17946743965
1823,60748.249303378165
1824,138274.6580417119
1825,126554.40496471524
1826,77768.2842022255
1827,82536.28347012028
1828,132625.75205267966
1829,138190.5058492422
1830,153113.2247574255
1831,133712.8141520247
1832,55014.84067087993
1833,145440.02624079213
1834,106992.7175991498
1835,141984.7169169113
1836,118048.89917756617
1837,98428.20758736134
1838,128256.27596474066
1839,116036.94342079014
1840,143002.1884991303
1841,115700.8530322276
1842,74042.81538899243
1843,122952.30893699452
1844,143532.18619459495
1845,121183.47195559368
1846,156024.48042008653
1847,155976.89264754206
1848,14244.786104056984
1849,114642.27233910188
1850,122589.16366579011
1851,164215.75109999254
1852,135313.44975391775
1853,141732.87538274378
1854,189496.06595322862
1855,181165.87137402222
1856,237753.0921438001
1857,155558.81046676636
1858,141693.76378436014
1859,104089.3195079118
1860,131324.2482498251
1861,103067.19180418178
1862,250586.61026255786
1863,245736.36915567517
1864,245803.76848886907
1865,366481.6070633959
1866,345301.38209610805
1867,226008.3068089746
1868,299736.26065833494
1869,226164.72132732347
1870,226152.82158455253
1871,262091.6561302133
1872,185721.08897341788
1873,239783.0396275036
1874,117650.01042436436
1875,187448.63624265417
1876,188950.47921102867
1877,209649.45713329315
1878,209657.89562900737
1879,118245.41167523712
1880,114855.73779392242
1881,243726.65412915125
1882,256511.01343807206
1883,170256.33463362232
1884,207340.62536991015
1885,240637.79381596297
1886,290882.4580687396
1887,221651.7927173078
1888,260598.84151650965
1889,172000.11135362834
1890,93053.19116859138
1891,141771.30938784033
1892,85677.1053111367
1893,141806.74650680274
1894,118738.15124399588
1895,139402.8977673538
1896,124138.71295802295
1897,97886.60076892748
1898,100500.78103328496
1899,165568.55866746604
1900,112390.86014932767
1901,157488.3894146271
1902,125246.50925730914
1903,198674.93756357208
1904,136648.55078576505
1905,185703.2969231233
1906,138100.86171997339
1907,216084.412671227
1908,77041.5749899894
1909,129645.37687081471
1910,100584.31785116345
1911,198252.95593996346
1912,274367.4478254095
1913,160112.96210695058
1914,42434.60750389472
1915,319513.3593134843
1916,13339.21739659831
1917,256077.8777967766
1918,130645.66555493698
1919,180587.5533150807
1920,180005.8060517162
1921,360395.48669622466
1922,330636.2713232003
1923,244742.05323823914
1924,202637.27564941347
1925,217344.67259703577
1926,372119.4423848726
1927,127809.51331637055
1928,172603.12943216786
1929,119524.42105494812
1930,140438.65431423113
1931,147419.016896531
1932,140675.1974398978
1933,176462.162146274
1934,166423.17073683813
1935,162608.0933366418
1936,183941.4068109095
