Id,SalePrice
1461,222103773871.9077
1462,225692604085.6582
1463,942876667.945755
1464,175843565487.07465
1465,-426777856408.36487
1466,163963986820.19586
1467,-57688814606.758316
1468,186946821066.2093
1469,-367398594657.3781
1470,360634557555.7545
1471,-182177971054.65344
1472,929133826197.7054
1473,626674435286.0161
1474,294648259911.74146
1475,349414442968.7208
1476,-453112185197.3266
1477,-225846563481.6468
1478,-319394164068.93506
1479,-407029713189.0077
1480,-727871800944.9633
1481,-572820044716.4607
1482,-300642841651.9186
1483,-325876608152.7324
1484,-284701101416.0652
1485,458888933464.5441
1486,63389686425.964935
1487,-421823243489.0608
1488,-387851826950.30084
1489,-21195743562.28823
1490,-202510384009.05084
1491,-105884050604.0145
1492,431829802851.57227
1493,86631788091.02899
1494,148738161367.46954
1495,-290821435780.9131
1496,-448564782236.3098
1497,-146159264468.25336
1498,338610556142.70654
1499,283278054635.95166
1500,370859807039.63513
1501,191889933945.5152
1502,354421915623.72125
1503,-468394389984.64825
1504,-54068035165.11398
1505,-347649405173.34576
1506,-192662249510.86713
1507,-312927852132.26965
1508,-289362814760.6439
1509,175059449605.62317
1510,76108819628.99919
1511,307179414710.6196
1512,-170953123780.43677
1513,535931741188.83984
1514,1467263082094.5745
1515,156952718331.88855
1516,205603160231.90833
1517,19788612050.9927
1518,-339377782880.5648
1519,-350869545874.5978
1520,266586247920.02557
1521,185553004474.8059
1522,-48331943553.867325
1523,147917993843.45755
1524,342303715543.729
1525,399411102983.97046
1526,-107789216225.96896
1527,325688763631.3502
1528,440227296065.60187
1529,160119487456.15527
1530,504372949150.6411
1531,809215233781.5485
1532,2077687901845.92
1533,381343437250.29034
1534,207340074243.83856
1535,466288663701.7272
1536,275076154887.59656
1537,-394743918724.4
1538,376894017980.838
1539,245611734203.06183
1540,1330515858145.7856
1541,451910268870.40533
1542,274736292072.73553
1543,452005338950.83215
1544,604132486397.3845
1545,510855556795.8508
1546,394978896177.01764
1547,816623503260.7948
1548,424419957015.84393
1549,314038824126.1987
1550,36015040085.07736
1551,-66785640140.214874
1552,308308975993.6201
1553,2004628569623.1355
1554,757472690207.2498
1555,-95285793761.87543
1556,480421102185.2696
1557,1778135324695.476
1558,493500497930.18884
1559,1370564399932.8662
1560,691314927034.8914
1561,1016202419448.354
1562,442093360200.85205
1563,274046785333.82812
1564,-32161929155.1801
1565,377255673285.0345
1566,-124765799685.292
1567,129628519183.96623
1568,-129239900782.7943
1569,450882910689.2429
1570,626429588148.8121
1571,327842157109.39734
