Id,SalePrice
1461,162852.65548817444
1462,163035.3575143473
1463,163113.48351728066
1464,163093.2095246804
1465,163213.91850669237
1466,163020.91444259312
1467,162815.27616398703
1468,163146.2137910433
1469,162863.8019354384
1470,162977.05870185874
1471,163029.3565281555
1472,163112.52058555983
1473,163110.18473560378
1474,163104.05650954082
1475,163107.38953847458
1476,163127.09690006898
1477,163125.90534187437
1478,163125.05207922735
1479,163123.45815315717
1480,163125.94538629722
1481,163126.38227458534
1482,163126.36959833128
1483,163126.29109616883
1484,163126.56375142882
1485,163126.60201080184
1486,163126.6586604613
1487,163126.70048319787
1488,163126.70889954158
1489,163126.71091494994
1490,163126.7118920843
1491,163126.71210725556
1492,163126.71234109826
1493,163126.7122802653
1494,163126.71209994124
1495,163126.7124019457
1496,163126.71263577216
1497,163126.7126607264
1498,163126.71266182864
1499,163126.71266252417
1500,163126.7126641979
1501,163126.71266429257
1502,163126.71266444802
1503,163126.71266443748
1504,163126.712664491
1505,163126.71266449496
1506,163126.71266448515
1507,163126.71266449644
1508,163126.71266449936
1509,163126.71266450034
1510,163126.71266450072
1511,163126.71266450078
1512,163126.71266450084
1513,163126.71266450084
1514,163126.71266450084
1515,163126.71266450084
1516,163126.71266450084
1517,163126.71266450084
1518,163126.71266450084
1519,163126.71266450084
1520,163126.71266450084
1521,163126.71266450084
1522,163126.71266450084
1523,163126.71266450084
1524,163126.71266450084
1525,163126.71266450084
1526,163126.71266450084
1527,163126.71266450084
1528,163126.71266450084
1529,163126.71266450084
1530,163126.71266450084
1531,163126.71266450084
1532,163126.71266450084
1533,163126.71266450084
1534,163126.71266450084
1535,163126.71266450084
1536,163126.71266450084
1537,163126.71266450084
1538,163126.71266450084
1539,163126.71266450084
1540,163126.71266450084
1541,163126.71266450084
1542,163126.71266450084
1543,163126.71266450084
1544,163126.71266450084
1545,163126.71266450084
1546,163126.71266450084
1547,163126.71266450084
1548,163126.71266450084
1549,163126.71266450084
1550,163126.71266450084
1551,163126.71266450084
1552,163126.71266450084
1553,163126.71266450084
1554,163126.71266450084
1555,163126.71266450084
1556,163126.71266450084
1557,163126.71266450084
1558,163126.71266450084
1559,163126.71266450084
1560,163126.71266450084
1561,163126.71266450084
1562,163126.71266450084
1563,163126.71266450084
1564,163126.71266450084
1565,163126.71266450084
1566,163126.71266450084
1567,163126.71266450084
1568,163126.71266450084
1569,163126.71266450084
1570,163126.71266450084
1571,163126.71266450084
1572,163126.71266450084
1573,163126.71266450084
1574,163126.71266450084
1575,163126.71266450084
1576,163126.71266450084
1577,163126.71266450084
1578,163126.71266450084
1579,163126.71266450084
1580,163126.71266450084
1581,163126.71266450084
1582,163126.71266450084
1583,163126.71266450084
1584,163126.71266450084
1585,163126.71266450084
1586,163126.71266450084
1587,163126.71266450084
1588,163126.71266450084
1589,163126.71266450084
1590,163126.71266450084
1591,163126.71266450084
1592,163126.71266450084
1593,163126.71266450084
1594,163126.71266450084
1595,163126.71266450084
1596,163126.71266450084
1597,163126.71266450084
1598,163126.71266450084
1599,163126.71266450084
1600,163126.71266450084
1601,163126.71266450084
1602,163126.71266450084
1603,163126.71266450084
1604,163126.71266450084
1605,163126.71266450084
1606,163126.71266450084
1607,163126.71266450084
1608,163126.71266450084
1609,163126.71266450084
1610,163126.71266450084
1611,163126.71266450084
1612,163126.71266450084
1613,163126.71266450084
1614,163126.71266450084
1615,163126.71266450084
1616,163126.71266450084
1617,163126.71266450084
1618,163126.71266450084
1619,163126.71266450084
1620,163126.71266450084
1621,163126.71266450084
1622,163126.71266450084
1623,163126.71266450084
1624,163126.71266450084
1625,163126.71266450084
1626,163126.71266450084
1627,163126.71266450084
1628,163126.71266450084
1629,163126.71266450084
1630,163126.71266450084
1631,163126.71266450084
1632,163126.71266450084
1633,163126.71266450084
1634,163126.71266450084
1635,163126.71266450084
1636,163126.71266450084
1637,163126.71266450084
1638,163126.71266450084
1639,163126.71266450084
1640,163126.71266450084
1641,163126.71266450084
1642,163126.71266450084
1643,163126.71266450084
1644,163126.71266450084
1645,163126.71266450084
1646,163126.71266450084
1647,163126.71266450084
1648,163126.71266450084
1649,163126.71266450084
1650,163126.71266450084
1651,163126.71266450084
1652,163126.71266450084
1653,163126.71266450084
1654,163126.71266450084
1655,163126.71266450084
1656,163126.71266450084
1657,163126.71266450084
1658,163126.71266450084
1659,163126.71266450084
1660,163126.71266450084
1661,163126.71266450084
1662,163126.71266450084
1663,163126.71266450084
1664,163126.71266450084
1665,163126.71266450084
1666,163126.71266450084
1667,163126.71266450084
1668,163126.71266450084
1669,163126.71266450084
1670,163126.71266450084
1671,163126.71266450084
1672,163126.71266450084
1673,163126.71266450084
1674,163126.71266450084
1675,163126.71266450084
1676,163126.71266450084
1677,163126.71266450084
1678,163126.71266450084
1679,163126.71266450084
1680,163126.71266450084
1681,163126.71266450084
1682,163126.71266450084
1683,163126.71266450084
1684,163126.71266450084
1685,163126.71266450084
1686,163126.71266450084
1687,163126.71266450084
1688,163126.71266450084
1689,163126.71266450084
1690,163126.71266450084
1691,163126.71266450084
1692,163126.71266450084
1693,163126.71266450084
1694,163126.71266450084
1695,163126.71266450084
1696,163126.71266450084
1697,163126.71266450084
1698,163126.71266450084
1699,163126.71266450084
1700,163126.71266450084
1701,163126.71266450084
1702,163126.71266450084
1703,163126.71266450084
1704,163126.71266450084
1705,163126.71266450084
1706,163126.71266450084
1707,163126.71266450084
1708,163126.71266450084
1709,163126.71266450084
1710,163126.71266450084
1711,163126.71266450084
1712,163126.71266450084
1713,163126.71266450084
1714,163126.71266450084
1715,163126.71266450084
1716,163126.71266450084
1717,163126.71266450084
1718,163126.71266450084
1719,163126.71266450084
1720,163126.71266450084
1721,163126.71266450084
1722,163126.71266450084
1723,163126.71266450084
1724,163126.71266450084
1725,163126.71266450084
1726,163126.71266450084
1727,163126.71266450084
1728,163126.71266450084
1729,163126.71266450084
1730,163126.71266450084
1731,163126.71266450084
1732,163126.71266450084
1733,163126.71266450084
1734,163126.71266450084
1735,163126.71266450084
1736,163126.71266450084
1737,163126.71266450084
1738,163126.71266450084
1739,163126.71266450084
1740,163126.71266450084
1741,163126.71266450084
1742,163126.71266450084
1743,163126.71266450084
1744,163126.71266450084
1745,163126.71266450084
1746,163126.71266450084
1747,163126.71266450084
1748,163126.71266450084
1749,163126.71266450084
1750,163126.71266450084
1751,163126.71266450084
1752,163126.71266450084
1753,163126.71266450084
1754,163126.71266450084
1755,163126.71266450084
1756,163126.71266450084
1757,163126.71266450084
1758,163126.71266450084
1759,163126.71266450084
1760,163126.71266450084
1761,163126.71266450084
1762,163126.71266450084
1763,163126.71266450084
1764,163126.71266450084
1765,163126.71266450084
1766,163126.71266450084
1767,163126.71266450084
1768,163126.71266450084
1769,163126.71266450084
1770,163126.71266450084
1771,163126.71266450084
1772,163126.71266450084
1773,163126.71266450084
1774,163126.71266450084
1775,163126.71266450084
1776,163126.71266450084
1777,163126.71266450084
1778,163126.71266450084
1779,163126.71266450084
1780,163126.71266450084
1781,163126.71266450084
1782,163126.71266450084
1783,163126.71266450084
1784,163126.71266450084
1785,163126.71266450084
1786,163126.71266450084
1787,163126.71266450084
1788,163126.71266450084
1789,163126.71266450084
1790,163126.71266450084
1791,163126.71266450084
1792,163126.71266450084
1793,163126.71266450084
1794,163126.71266450084
1795,163126.71266450084
1796,163126.71266450084
1797,163126.71266450084
1798,163126.71266450084
1799,163126.71266450084
1800,163126.71266450084
1801,163126.71266450084
1802,163126.71266450084
1803,163126.71266450084
1804,163126.71266450084
1805,163126.71266450084
1806,163126.71266450084
1807,163126.71266450084
1808,163126.71266450084
1809,163126.71266450084
1810,163126.71266450084
1811,163126.71266450084
1812,163126.71266450084
1813,163126.71266450084
1814,163126.71266450084
1815,163126.71266450084
1816,163126.71266450084
1817,163126.71266450084
1818,163126.71266450084
1819,163126.71266450084
1820,163126.71266450084
1821,163126.71266450084
1822,163126.71266450084
1823,163126.71266450084
1824,163126.71266450084
1825,163126.71266450084
1826,163126.71266450084
1827,163126.71266450084
1828,163126.71266450084
1829,163126.71266450084
1830,163126.71266450084
1831,163126.71266450084
1832,163126.71266450084
1833,163126.71266450084
1834,163126.71266450084
1835,163126.71266450084
1836,163126.71266450084
1837,163126.71266450084
1838,163126.71266450084
1839,163126.71266450084
1840,163126.71266450084
1841,163126.71266450084
1842,163126.71266450084
1843,163126.71266450084
1844,163126.71266450084
1845,163126.71266450084
1846,163126.71266450084
1847,163126.71266450084
1848,163126.71266450084
1849,163126.71266450084
1850,163126.71266450084
1851,163126.71266450084
1852,163126.71266450084
1853,163126.71266450084
1854,163126.71266450084
1855,163126.71266450084
1856,163126.71266450084
1857,163126.71266450084
1858,163126.71266450084
1859,163126.71266450084
1860,163126.71266450084
1861,163126.71266450084
1862,163126.71266450084
1863,163126.71266450084
1864,163126.71266450084
1865,163126.71266450084
1866,163126.71266450084
1867,163126.71266450084
1868,163126.71266450084
1869,163126.71266450084
1870,163126.71266450084
1871,163126.71266450084
1872,163126.71266450084
1873,163126.71266450084
1874,163126.71266450084
1875,163126.71266450084
1876,163126.71266450084
1877,163126.71266450084
1878,163126.71266450084
1879,163126.71266450084
1880,163126.71266450084
1881,163126.71266450084
1882,163126.71266450084
1883,163126.71266450084
