Id,SalePrice
1461,152350.5
1462,99090.0
1463,131689.5
1464,188534.75
1465,109687.3125
1466,171720.0
1467,238170.375
1468,182446.0
1469,200201.75
1470,129318.375
1471,198571.0625
1472,97540.13671875
1473,74322.94140625
1474,189672.3984375
1475,101994.8125
1476,459475.0
1477,232691.5
1478,305881.25
1479,330935.0
1480,-62294.5
1481,315664.0
1482,158209.75
1483,129187.0
1484,159049.9375
1485,156054.5
1486,187617.25
1487,456329.0
1488,227708.0
1489,234184.5
1490,187738.5
1491,171826.25
1492,89199.75
1493,756430.5
1494,569038.5
1495,231181.25
1496,280915.5
1497,225666.765625
1498,93620.3125
1499,99058.2578125
1500,142796.1328125
1501,-152580.734375
1502,213760.6015625
1503,243458.0
1504,237449.375
1505,228446.625
1506,189445.5
1507,262243.25
1508,221662.0
1509,153559.75
1510,221759.75
1511,193860.0
1512,187212.0
1513,141845.25
1514,-144789.5
1515,181428.75
1516,119734.0
1517,218989.0
1518,65590.375
1519,235731.375
1520,109274.75
1521,141950.0
1522,189089.5
1523,146395.875
1524,96925.0
1525,287265.5
1526,70970.5
1527,82358.125
1528,85422.875
1529,238811.625
1530,276739.0
1531,-269381.96875
1532,162269.53125
1533,192669.125
1534,126757.5
1535,180439.75
1536,175680.625
1537,199131.5
1538,226199.25
1539,31684.625
1540,-41347.125
1541,129149.0
1542,131057.0625
1543,237628.875
1544,142877.34375
1545,111088.6875
1546,157926.125
1547,52722.375
1548,204806.5
1549,163569.6875
1550,168600.9375
1551,121442.1875
1552,168919.25
1553,45587.0
1554,72037.90625
1555,90556.0
1556,51096.75
1557,20957.25
1558,137191.4375
1559,-98259.9375
1560,217852.375
1561,-136344.75
1562,37304.625
1563,140760.25
1564,100405.125
1565,94378.75
1566,142240.0
1567,87044.125
1568,328116.0
1569,26477.0
1570,-52813.0
1571,157449.125
1572,122657.75
1573,340241.0
1574,41121.25
1575,185567.25
1576,202251.75
1577,189502.75
1578,-12397.5
1579,135428.25
1580,186439.875
1581,-91444.0
1582,114785.625
1583,344536.25
1584,183201.0
1585,156435.0625
1586,65608.625
1587,97444.625
1588,103826.75
1589,250712.0
1590,143687.6875
1591,95050.75
1592,144720.875
1593,217867.0
1594,148094.8125
1595,67385.5
1596,399935.75
1597,97422.0
1598,263230.0
1599,199561.09375
